1766951177.269029 server started (78177): version 3.6a, socket /private/tmp/tmux-501/default, protocol 8
1766951177.269082 on Darwin 24.6.0 Darwin Kernel Version 24.6.0: Mon Jul 14 11:30:34 PDT 2025; root:xnu-11417.140.69~1/RELEASE_ARM64_T8103
1766951177.269099 using libevent 2.1.12-stable select
1766951177.269117 using utf8proc 2.11.2
1766951177.269130 using ncurses 6.5 20240427
1766951232.388726 format_replace: format 'window_index' found: 1
1766951232.388736 format_replace: replaced 'window_index' with '1'
1766951232.388747 format_expand1: found #W: window_name
1766951232.388760 format_replace: format 'window_name' found: zsh
1766951232.388771 format_replace: replaced 'window_name' with 'zsh'
1766951232.388781 format_expand1: found #*1[
1766951232.388792 format_expand1: found #(): git rev-parse --abbrev-ref HEAD 2>/dev/null
1766951232.388803 format_expand1: expanding format: git rev-parse --abbrev-ref HEAD 2>/dev/null
1766951232.388813 format_expand1: result is: git rev-parse --abbrev-ref HEAD 2>/dev/null
1766951232.389473 job_run: cmd=git rev-parse --abbrev-ref HEAD 2>/dev/null, cwd=/Users/phil/.config/tmux, shell=/bin/sh
1766951232.389621 run job 0x121806780: git rev-parse --abbrev-ref HEAD 2>/dev/null, pid 78562
1766951232.389659 format_expand1: #() result: 
1766951232.389686 format_expand1: result is:  #[fg=colour81,bold]1:zsh #[fg=colour238] 
1766951232.389713 format_replace: replaced 'T:window-status-current-format' with ' #[fg=colour81,bold]1:zsh #[fg=colour238] '
1766951232.389737 format_expand1: found #*1[
1766951232.389759 format_expand1: found #*1[
1766951232.389784 format_expand1: found #{}: ?loop_last_flag,,#{window-status-separator}
1766951232.389808 format_replace: condition is: loop_last_flag
1766951232.389841 format_replace: condition 'loop_last_flag' found: 1
1766951232.389863 format_replace: condition 'loop_last_flag' is true
1766951232.389887 format_replace: replaced '?loop_last_flag,,#{window-status-separator}' with ''
1766951232.389914 format_expand1: result is: #[range=window|1 list=focus fg=colour81,bold]#[push-default] #[fg=colour81,bold]1:zsh #[fg=colour238] #[pop-default]#[norange list=on default]
1766951232.389937 unref client 0x131813a00 (3 references)
1766951232.389946 job_run: cmd=git rev-parse --abbrev-ref HEAD 2>/dev/null, cwd=/Users/phil/.config/tmux, shell=/bin/sh
1766951232.390032 format_replace: replaced 'W:#[range=window|#{window_index} #{E:window-status-style}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-format}#[pop-default]#[norange default]#{?loop_last_flag,,#{window-status-separator}},#[range=window|#{window_index} list=focus #{?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-current-format}#[pop-default]#[norange list=on default]#{?loop_last_flag,,#{window-status-separator}}' with '#[range=window|1 list=focus fg=colour81,bold]#[push-default] #[fg=colour81,bold]1:zsh #[fg=colour238] #[pop-default]#[norange list=on default]'
1766951232.390063 format_expand1: found #*1[
1766951232.390086 format_expand1: found #{}: E:status-right-style
1766951232.390109 format_replace: modifier 0 is E
1766951232.390139 format_replace: format 'status-right-style' found: default
1766951232.390163 format_expand1: expanding format: default
1766951232.390185 format_expand1: result is: default
1766951232.390208 format_replace: replaced 'E:status-right-style' with 'default'
1766951232.390231 format_expand1: found #*1[
1766951232.390254 format_expand1: found #{}: T;=/#{status-right-length}:status-right
1766951232.390277 format_expand1: expanding format: #{status-right-length}
1766951232.390300 format_expand1: found #{}: status-right-length
1766951232.390328 format_replace: format 'status-right-length' found: 40
1766951232.390351 format_replace: replaced 'status-right-length' with '40'
1766951232.390373 format_expand1: result is: 40
1766951232.390396 format_replace: modifier 0 is T
1766951232.390418 format_replace: modifier 1 is =
1766951232.390440 format_replace: modifier 1 argument 0: 40
1766951232.390469 format_replace: format 'status-right' found: #[fg=colour244]%Y-%m-%d #[fg=colour81]%H:%M 
1766951232.390492 format_expand1: expanding format: #[fg=colour244]%Y-%m-%d #[fg=colour81]%H:%M 
1766951232.391537 format_expand1: after time expanded: #[fg=colour244]2025-12-28 #[fg=colour81]11:47 
1766951232.391575 format_expand1: found #*1[
1766951232.391598 format_expand1: found #*1[
1766951232.391620 format_expand1: result is: #[fg=colour244]2025-12-28 #[fg=colour81]11:47 
1766951232.391646 format_replace: applied length limit 40: #[fg=colour244]2025-12-28 #[fg=colour81]11:47 
1766951232.391671 format_replace: replaced 'T;=/#{status-right-length}:status-right' with '#[fg=colour244]2025-12-28 #[fg=colour81]11:47 '
1766951232.391694 format_expand1: found #*1[
1766951232.391717 format_expand1: found #*1[
1766951232.391749 format_expand1: result is: #[align=left range=left default]#[push-default]#[fg=colour81,bold] 0 #[pop-default]#[norange default]#[list=on align=left]#[list=left-marker]<#[list=right-marker]>#[list=on]#[range=window|1 list=focus fg=colour81,bold]#[push-default] #[fg=colour81,bold]1:zsh #[fg=colour238] #[pop-default]#[norange list=on default]#[nolist align=right range=right default]#[push-default]#[fg=colour244]2025-12-28 #[fg=colour81]11:47 #[pop-default]#[norange default]
1766951232.391775 screen_write_collect_flush: flushed 0 items (screen_write_stop)
1766951232.391803 unref client 0x131813a00 (2 references)
1766951232.391826 status_redraw exit: force=0, changed=0
1766951232.391866 /dev/ttys008: redraw added 0 bytes
1766951232.391892 server_client_reset_state: client /dev/ttys008 mode CURSOR,WRAP,BRACKETPASTE
1766951232.391914 server_client_reset_state: cursor to 2,9
1766951232.391938 server_client_check_pane_buffer: pane %0 is on
1766951232.391987 @0 active pane not changed
1766951232.392066 job write 0x121806780: git rev-parse --abbrev-ref HEAD 2>/dev/null, pid 78562, output left 0
1766951232.392103 cmdq_next <global>: empty
1766951232.392128 cmdq_next </dev/ttys008>: empty
1766951232.392151 server_client_reset_state: client /dev/ttys008 mode CURSOR,WRAP,BRACKETPASTE
1766951232.392173 server_client_reset_state: cursor to 2,9
1766951232.392195 server_client_check_pane_buffer: pane %0 is on
1766951232.392217 @0 active pane not changed
1766951232.417199 job error 0x121806780: git rev-parse --abbrev-ref HEAD 2>/dev/null, pid 78562
1766951232.417302 cmdq_next <global>: empty
1766951232.417357 cmdq_next </dev/ttys008>: empty
1766951232.417378 server_client_reset_state: client /dev/ttys008 mode CURSOR,WRAP,BRACKETPASTE
1766951232.417395 server_client_reset_state: cursor to 2,9
1766951232.417410 server_client_check_pane_buffer: pane %0 is on
1766951232.417423 @0 active pane not changed
1766951232.417482 server_signal: Child exited: 20
1766951232.417502 job died 0x121806780: git rev-parse --abbrev-ref HEAD 2>/dev/null, pid 78562
1766951232.417515 format_job_complete: 0x13164db80 git rev-parse --abbrev-ref HEAD 2>/dev/null: 
1766951232.417532 free job 0x121806780: git rev-parse --abbrev-ref HEAD 2>/dev/null
1766951232.417564 cmdq_next <global>: empty
1766951232.417576 cmdq_next </dev/ttys008>: empty
1766951232.417587 /dev/ttys008: redraw status
1766951232.417597 /dev/ttys008: redraw needed
1766951232.417613 screen_redraw_set_context: /dev/ttys008 @0 ox=0 oy=0 sx=86 sy=45 1/0
1766951232.417622 status_redraw enter
1766951232.417633 format_defaults: c=/dev/ttys008
1766951232.417643 format_defaults: s=none
1766951232.417652 format_defaults: wl=none
1766951232.417662 format_defaults: wp=none
1766951232.417675 screen_write_start: size 86x1, no pane
1766951232.417686 screen_write_cursormove: from 0,0 to 0,0
1766951232.417726 format_expand1: expanding format: #[align=left range=left #{E:status-left-style}]#[push-default]#{T;=/#{status-left-length}:status-left}#[pop-default]#[norange default]#[list=on align=#{status-justify}]#[list=left-marker]<#[list=right-marker]>#[list=on]#{W:#[range=window|#{window_index} #{E:window-status-style}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-format}#[pop-default]#[norange default]#{?loop_last_flag,,#{window-status-separator}},#[range=window|#{window_index} list=focus #{?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-current-format}#[pop-default]#[norange list=on default]#{?loop_last_flag,,#{window-status-separator}}}#[nolist align=right range=right #{E:status-right-style}]#[push-default]#{T;=/#{status-right-length}:status-right}#[pop-default]#[norange default]
1766951232.417742 format_expand1: found #*1[
1766951232.417754 format_expand1: found #{}: E:status-left-style
1766951232.417765 format_replace: modifier 0 is E
1766951232.417782 format_replace: format 'status-left-style' found: default
1766951232.417793 format_expand1: expanding format: default
1766951232.417804 format_expand1: result is: default
1766951232.417816 format_replace: replaced 'E:status-left-style' with 'default'
1766951232.417827 format_expand1: found #*1[
1766951232.417838 format_expand1: found #{}: T;=/#{status-left-length}:status-left
1766951232.417850 format_expand1: expanding format: #{status-left-length}
1766951232.417861 format_expand1: found #{}: status-left-length
1766951232.417878 format_replace: format 'status-left-length' found: 50
1766951232.417889 format_replace: replaced 'status-left-length' with '50'
1766951232.417899 format_expand1: result is: 50
1766951232.417911 format_replace: modifier 0 is T
1766951232.417921 format_replace: modifier 1 is =
1766951232.417931 format_replace: modifier 1 argument 0: 50
1766951232.417949 format_replace: format 'status-left' found: #[fg=colour81,bold] #S#{?client_ssh,#[fg=colour238]@#H,} 
1766951232.417961 format_expand1: expanding format: #[fg=colour81,bold] #S#{?client_ssh,#[fg=colour238]@#H,} 
1766951232.417974 format_expand1: found #*1[
1766951232.417986 format_expand1: found #S: session_name
1766951232.418001 format_replace: format 'session_name' found: 0
1766951232.418011 format_replace: replaced 'session_name' with '0'
1766951232.418022 format_expand1: found #{}: ?client_ssh,#[fg=colour238]@#H,
1766951232.418033 format_replace: condition is: client_ssh
1766951232.418051 format_expand1: expanding format: client_ssh
1766951232.418061 format_expand1: result is: client_ssh
1766951232.418072 format_replace: condition 'client_ssh' not found; assuming false
1766951232.418083 format_replace: condition 'client_ssh' is false
1766951232.418094 format_replace: no condition matched in 'client_ssh,#[fg=colour238]@#H,'; using last arg
1766951232.418105 format_replace: replaced '?client_ssh,#[fg=colour238]@#H,' with ''
1766951232.418116 format_expand1: result is: #[fg=colour81,bold] 0 
1766951232.418128 format_replace: applied length limit 50: #[fg=colour81,bold] 0 
1766951232.418145 format_replace: replaced 'T;=/#{status-left-length}:status-left' with '#[fg=colour81,bold] 0 '
1766951232.418156 format_expand1: found #*1[
1766951232.418166 format_expand1: found #*1[
1766951232.418176 format_expand1: found #*1[
1766951232.418186 format_expand1: found #{}: status-justify
1766951232.418199 format_replace: format 'status-justify' found: left
1766951232.418210 format_replace: replaced 'status-justify' with 'left'
1766951232.418220 format_expand1: found #*1[
1766951232.418230 format_expand1: found #*1[
1766951232.418240 format_expand1: found #*1[
1766951232.418273 format_expand1: found #{}: W:#[range=window|#{window_index} #{E:window-status-style}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-format}#[pop-default]#[norange default]#{?loop_last_flag,,#{window-status-separator}},#[range=window|#{window_index} list=focus #{?#{!=:#{E:window-status-current-style},default},#{E:window-status-current-style},#{E:window-status-style}}#{?#{&&:#{window_last_flag},#{!=:#{E:window-status-last-style},default}}, #{E:window-status-last-style},}#{?#{&&:#{window_bell_flag},#{!=:#{E:window-status-bell-style},default}}, #{E:window-status-bell-style},#{?#{&&:#{||:#{window_activity_flag},#{window_silence_flag}},#{!=:#{E:window-status-activity-style},default}}, #{E:window-status-activity-style},}}]#[push-default]#{T:window-status-current-format}#[pop-default]#[norange list=on default]#{?loop_last_flag,,#{window-status-separator}}
